x, y
3.100000,1.029847
3.110000,1.032778
3.120000,1.035700
3.130000,1.038613
3.140000,1.041517
3.150000,1.044411
3.160000,1.047296
3.170000,1.050172
3.180000,1.053039
3.190000,1.055897
3.200000,1.058746
3.210000,1.061586
3.220000,1.064417
3.230000,1.067239
3.240000,1.070053
3.250000,1.072858
3.260000,1.075654
3.270000,1.078442
3.280000,1.081222
3.290000,1.083993
3.300000,1.086755
3.310000,1.089509
3.320000,1.092255
3.330000,1.094993
3.340000,1.097722
3.350000,1.100443
3.360000,1.103156
3.370000,1.105861
3.380000,1.108558
3.390000,1.111247
3.400000,1.113928
3.410000,1.116602
3.420000,1.119267
3.430000,1.121925
3.440000,1.124575
3.450000,1.127217
3.460000,1.129851
3.470000,1.132478
3.480000,1.135098
3.490000,1.137710
3.500000,1.140314
3.510000,1.142911
3.520000,1.145501
3.530000,1.148083
3.540000,1.150658
3.550000,1.153225
3.560000,1.155786
3.570000,1.158339
3.580000,1.160885
3.590000,1.163424
3.600000,1.165956
3.610000,1.168481
3.620000,1.170999
3.630000,1.173510
3.640000,1.176014
3.650000,1.178512
3.660000,1.181002
3.670000,1.183486
3.680000,1.185962
3.690000,1.188432
3.700000,1.190896
3.710000,1.193353
3.720000,1.195803
3.730000,1.198246
3.740000,1.200684
3.750000,1.203114
3.760000,1.205538
3.770000,1.207956
3.780000,1.210367
3.790000,1.212772
3.800000,1.215170
3.810000,1.217563
3.820000,1.219949
3.830000,1.222328
3.840000,1.224702
3.850000,1.227069
3.860000,1.229430
3.870000,1.231785
3.880000,1.234134
3.890000,1.236477
3.900000,1.238814
3.910000,1.241145
3.920000,1.243470
3.930000,1.245789
3.940000,1.248103
3.950000,1.250410
3.960000,1.252711
3.970000,1.255007
3.980000,1.257297
3.990000,1.259581
4.000000,1.261860
4.010000,1.264132
4.020000,1.266399
4.030000,1.268661
4.040000,1.270917
4.050000,1.273167
4.060000,1.275412
4.070000,1.277651
4.080000,1.279885
4.090000,1.282113
4.100000,1.284336
4.110000,1.286553
4.120000,1.288765
4.130000,1.290972
4.140000,1.293173
4.150000,1.295369
4.160000,1.297560
4.170000,1.299745
4.180000,1.301925
4.190000,1.304100
4.200000,1.306270
4.210000,1.308435
4.220000,1.310594
4.230000,1.312749
4.240000,1.314898
4.250000,1.317042
4.260000,1.319182
4.270000,1.321316
4.280000,1.323445
4.290000,1.325569
4.300000,1.327689
4.310000,1.329803
4.320000,1.331913
4.330000,1.334017
4.340000,1.336117
4.350000,1.338212
4.360000,1.340302
4.370000,1.342387
4.380000,1.344468
4.390000,1.346544
4.400000,1.348615
4.410000,1.350681
4.420000,1.352743
4.430000,1.354800
4.440000,1.356852
4.450000,1.358900
4.460000,1.360943
4.470000,1.362982
4.480000,1.365016
4.490000,1.367045
4.500000,1.369070
4.510000,1.371091
4.520000,1.373107
4.530000,1.375118
4.540000,1.377126
4.550000,1.379128
4.560000,1.381127
4.570000,1.383121
4.580000,1.385110
4.590000,1.387095
4.600000,1.389076
4.610000,1.391053
4.620000,1.393025
4.630000,1.394993
4.640000,1.396957
4.650000,1.398917
4.660000,1.400872
4.670000,1.402823
4.680000,1.404771
4.690000,1.406713
4.700000,1.408652
4.710000,1.410587
4.720000,1.412517
4.730000,1.414444
4.740000,1.416366
4.750000,1.418284
4.760000,1.420199
4.770000,1.422109
4.780000,1.424015
4.790000,1.425917
4.800000,1.427816
4.810000,1.429710
4.820000,1.431601
4.830000,1.433487
4.840000,1.435370
4.850000,1.437248
4.860000,1.439123
4.870000,1.440994
4.880000,1.442861
4.890000,1.444725
4.900000,1.446584
4.910000,1.448440
4.920000,1.450292
4.930000,1.452140
4.940000,1.453985
4.950000,1.455825
4.960000,1.457662
4.970000,1.459496
4.980000,1.461325
4.990000,1.463151
5.000000,1.464974
5.010000,1.466792
5.020000,1.468607
5.030000,1.470419
5.040000,1.472227
5.050000,1.474031
5.060000,1.475831
5.070000,1.477629
5.080000,1.479422
5.090000,1.481212
5.100000,1.482999
5.110000,1.484782
5.120000,1.486561
5.130000,1.488337
5.140000,1.490110
5.150000,1.491879
5.160000,1.493645
5.170000,1.495407
5.180000,1.497166
5.190000,1.498922
5.200000,1.500674
5.210000,1.502423
5.220000,1.504168
5.230000,1.505910
5.240000,1.507649
5.250000,1.509384
5.260000,1.511116
5.270000,1.512845
5.280000,1.514571
5.290000,1.516293
5.300000,1.518012
5.310000,1.519728
5.320000,1.521441
5.330000,1.523150
5.340000,1.524856
5.350000,1.526559
5.360000,1.528259
5.370000,1.529956
5.380000,1.531649
5.390000,1.533339
5.400000,1.535027
5.410000,1.536711
5.420000,1.538392
5.430000,1.540069
5.440000,1.541744
5.450000,1.543416
5.460000,1.545085
5.470000,1.546750
5.480000,1.548413
5.490000,1.550072
5.500000,1.551729
5.510000,1.553382
5.520000,1.555033
5.530000,1.556680
5.540000,1.558325
5.550000,1.559966
5.560000,1.561605
5.570000,1.563240
5.580000,1.564873
5.590000,1.566503
5.600000,1.568130
5.610000,1.569754
5.620000,1.571375
5.630000,1.572993
5.640000,1.574608
5.650000,1.576221
5.660000,1.577830
5.670000,1.579437
5.680000,1.581041
5.690000,1.582642
5.700000,1.584241
5.710000,1.585836
5.720000,1.587429
5.730000,1.589019
5.740000,1.590606
5.750000,1.592190
5.760000,1.593772
5.770000,1.595351
5.780000,1.596927
5.790000,1.598501
5.800000,1.600071
5.810000,1.601639
5.820000,1.603205
5.830000,1.604767
5.840000,1.606327
5.850000,1.607885
5.860000,1.609439
5.870000,1.610991
5.880000,1.612541
5.890000,1.614087
5.900000,1.615631
5.910000,1.617173
5.920000,1.618712
5.930000,1.620248
5.940000,1.621782
5.950000,1.623313
5.960000,1.624841
5.970000,1.626367
5.980000,1.627891
5.990000,1.629411
6.000000,1.630930
6.010000,1.632446
6.020000,1.633959
6.030000,1.635470
6.040000,1.636978
6.050000,1.638484
6.060000,1.639987
6.070000,1.641488
6.080000,1.642986
6.090000,1.644482
6.100000,1.645975
6.110000,1.647466
6.120000,1.648955
6.130000,1.650441
6.140000,1.651925
6.150000,1.653406
6.160000,1.654885
6.170000,1.656361
6.180000,1.657835
6.190000,1.659307
6.200000,1.660776
6.210000,1.662243
6.220000,1.663708
6.230000,1.665170
6.240000,1.666630
6.250000,1.668088
6.260000,1.669543
6.270000,1.670996
6.280000,1.672446
6.290000,1.673895
6.300000,1.675341
6.310000,1.676784
6.320000,1.678226
6.330000,1.679665
6.340000,1.681102
6.350000,1.682536
6.360000,1.683968
6.370000,1.685399
6.380000,1.686826
6.390000,1.688252
6.400000,1.689675
6.410000,1.691096
6.420000,1.692515
6.430000,1.693932
6.440000,1.695347
6.450000,1.696759
6.460000,1.698169
6.470000,1.699577
6.480000,1.700983
6.490000,1.702386
6.500000,1.703788
6.510000,1.705187
6.520000,1.706584
6.530000,1.707979
6.540000,1.709372
6.550000,1.710763
6.560000,1.712151
6.570000,1.713538
6.580000,1.714922
6.590000,1.716305
6.600000,1.717685
6.610000,1.719063
6.620000,1.720439
6.630000,1.721813
6.640000,1.723185
6.650000,1.724555
6.660000,1.725922
6.670000,1.727288
6.680000,1.728652
6.690000,1.730013
6.700000,1.731373
6.710000,1.732730
6.720000,1.734086
6.730000,1.735440
6.740000,1.736791
6.750000,1.738141
6.760000,1.739488
6.770000,1.740834
6.780000,1.742177
6.790000,1.743519
6.800000,1.744858
6.810000,1.746196
6.820000,1.747531
6.830000,1.748865
6.840000,1.750197
6.850000,1.751527
6.860000,1.752855
6.870000,1.754180
6.880000,1.755504
6.890000,1.756826
6.900000,1.758147
6.910000,1.759465
6.920000,1.760781
6.930000,1.762096
6.940000,1.763408
6.950000,1.764719
6.960000,1.766028
6.970000,1.767334
6.980000,1.768639
6.990000,1.769943
7.000000,1.771244
7.010000,1.772543
7.020000,1.773841
7.030000,1.775136
7.040000,1.776430
7.050000,1.777722
7.060000,1.779013
7.070000,1.780301
7.080000,1.781588
7.090000,1.782872
7.100000,1.784155
7.110000,1.785436
7.120000,1.786716
7.130000,1.787993
7.140000,1.789269
7.150000,1.790543
7.160000,1.791815
7.170000,1.793085
7.180000,1.794354
7.190000,1.795621
7.200000,1.796886
7.210000,1.798149
7.220000,1.799411
7.230000,1.800671
7.240000,1.801929
7.250000,1.803185
7.260000,1.804440
7.270000,1.805693
7.280000,1.806944
7.290000,1.808194
7.300000,1.809441
7.310000,1.810687
7.320000,1.811932
7.330000,1.813174
7.340000,1.814415
7.350000,1.815655
7.360000,1.816892
7.370000,1.818128
7.380000,1.819362
7.390000,1.820595
7.400000,1.821826
7.410000,1.823055
7.420000,1.824282
7.430000,1.825508
7.440000,1.826733
7.450000,1.827955
7.460000,1.829176
7.470000,1.830396
7.480000,1.831613
7.490000,1.832829
7.500000,1.834044
7.510000,1.835257
7.520000,1.836468
7.530000,1.837678
7.540000,1.838886
7.550000,1.840092
7.560000,1.841297
7.570000,1.842500
7.580000,1.843702
7.590000,1.844902
7.600000,1.846100
7.610000,1.847297
7.620000,1.848492
7.630000,1.849686
7.640000,1.850878
7.650000,1.852069
7.660000,1.853258
7.670000,1.854446
7.680000,1.855632
7.690000,1.856816
7.700000,1.857999
7.710000,1.859180
7.720000,1.860360
7.730000,1.861538
7.740000,1.862715
7.750000,1.863890
7.760000,1.865064
7.770000,1.866236
7.780000,1.867407
7.790000,1.868576
7.800000,1.869744
7.810000,1.870910
7.820000,1.872075
7.830000,1.873238
7.840000,1.874400
7.850000,1.875560
7.860000,1.876719
7.870000,1.877876
7.880000,1.879032
7.890000,1.880187
7.900000,1.881340
7.910000,1.882491
7.920000,1.883641
7.930000,1.884790
7.940000,1.885937
7.950000,1.887082
7.960000,1.888227
7.970000,1.889369
7.980000,1.890511
7.990000,1.891651
8.000000,1.892789
8.010000,1.893926
8.020000,1.895062
8.030000,1.896196
8.040000,1.897329
8.050000,1.898461
8.060000,1.899591
8.070000,1.900719
8.080000,1.901846
8.090000,1.902972
8.100000,1.904097
8.110000,1.905220
8.120000,1.906342
8.130000,1.907462
8.140000,1.908581
8.150000,1.909698
8.160000,1.910814
8.170000,1.911929
8.180000,1.913043
8.190000,1.914155
8.200000,1.915265
8.210000,1.916375
8.220000,1.917483
8.230000,1.918590
8.240000,1.919695
8.250000,1.920799
8.260000,1.921902
8.270000,1.923003
8.280000,1.924103
8.290000,1.925201
8.300000,1.926299
8.310000,1.927395
8.320000,1.928490
8.330000,1.929583
8.340000,1.930675
8.350000,1.931766
8.360000,1.932855
8.370000,1.933943
8.380000,1.935030
8.390000,1.936116
8.400000,1.937200
8.410000,1.938283
8.420000,1.939365
8.430000,1.940445
8.440000,1.941524
8.450000,1.942602
8.460000,1.943679
8.470000,1.944754
8.480000,1.945828
8.490000,1.946901
8.500000,1.947972
8.510000,1.949042
8.520000,1.950111
8.530000,1.951179
8.540000,1.952246
8.550000,1.953311
8.560000,1.954375
8.570000,1.955438
8.580000,1.956499
8.590000,1.957559
8.600000,1.958618
8.610000,1.959676
8.620000,1.960733
8.630000,1.961788
8.640000,1.962842
8.650000,1.963895
8.660000,1.964947
8.670000,1.965997
8.680000,1.967047
8.690000,1.968095
8.700000,1.969142
8.710000,1.970187
8.720000,1.971232
8.730000,1.972275
8.740000,1.973317
8.750000,1.974358
8.760000,1.975397
8.770000,1.976436
8.780000,1.977473
8.790000,1.978509
8.800000,1.979544
8.810000,1.980578
8.820000,1.981611
8.830000,1.982642
8.840000,1.983672
8.850000,1.984702
8.860000,1.985729
8.870000,1.986756
8.880000,1.987782
8.890000,1.988806
8.900000,1.989830
8.910000,1.990852
8.920000,1.991873
8.930000,1.992893
8.940000,1.993911
8.950000,1.994929
8.960000,1.995946
8.970000,1.996961
8.980000,1.997975
8.990000,1.998988
9.000000,2.000000
9.010000,2.001011
9.020000,2.002021
9.030000,2.003029
9.040000,2.004037
9.050000,2.005043
9.060000,2.006048
9.070000,2.007052
9.080000,2.008055
9.090000,2.009057
9.100000,2.010058
9.110000,2.011058
9.120000,2.012056
9.130000,2.013054
9.140000,2.014050
9.150000,2.015046
9.160000,2.016040
9.170000,2.017033
9.180000,2.018025
9.190000,2.019016
9.200000,2.020006
9.210000,2.020995
9.220000,2.021983
9.230000,2.022969
9.240000,2.023955
9.250000,2.024940
9.260000,2.025923
9.270000,2.026906
9.280000,2.027887
9.290000,2.028867
9.300000,2.029847
9.310000,2.030825
9.320000,2.031802
9.330000,2.032778
9.340000,2.033753
9.350000,2.034727
9.360000,2.035700
9.370000,2.036672
9.380000,2.037643
9.390000,2.038613
9.400000,2.039582
9.410000,2.040550
9.420000,2.041517
9.430000,2.042482
9.440000,2.043447
9.450000,2.044411
9.460000,2.045373
9.470000,2.046335
9.480000,2.047296
9.490000,2.048256
9.500000,2.049214
9.510000,2.050172
9.520000,2.051128
9.530000,2.052084
9.540000,2.053039
9.550000,2.053992
9.560000,2.054945
9.570000,2.055897
9.580000,2.056847
9.590000,2.057797
9.600000,2.058746
9.610000,2.059693
9.620000,2.060640
9.630000,2.061586
9.640000,2.062530
9.650000,2.063474
9.660000,2.064417
9.670000,2.065359
9.680000,2.066299
9.690000,2.067239
9.700000,2.068178
9.710000,2.069116
9.720000,2.070053
9.730000,2.070989
9.740000,2.071924
9.750000,2.072858
9.760000,2.073791
9.770000,2.074723
9.780000,2.075654
9.790000,2.076585
9.800000,2.077514
9.810000,2.078442
9.820000,2.079370
9.830000,2.080296
9.840000,2.081222
9.850000,2.082146
9.860000,2.083070
9.870000,2.083993
9.880000,2.084914
9.890000,2.085835
9.900000,2.086755
9.910000,2.087674
9.920000,2.088592
9.930000,2.089509
9.940000,2.090425
9.950000,2.091341
9.960000,2.092255
9.970000,2.093169
9.980000,2.094081
9.990000,2.094993
10.000000,2.095903
